created,status,title,description,solved,id
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-19T15:48:14,PENDING,Tô com margens negativas preciso resolver isso,Não tô conseguindo refinanciar meu empréstimo por está com margem negativa no inss,False,XpU3USqk5RPc1yrf
2024-06-19T15:44:09,PENDING,meu marido ficou paraplégico em fevereiro e até agora nada de receber o auxilio doença,Em fevereiro meu marido sofreu um acidente de moto e ficou paraplégico. Março foi dado entrada no auxilio doença e até agora continua em analise. <br />Até quando?,False,uCMZt9xTjRyIcydM
2024-06-19T15:25:39,PENDING,Descaso inss,"Dependo do inss para regularizar meu seguro desemprego,pois foi suspenso devido ter recolhido contribuição cod errado ,cod dado errado próprio inss não orientar as pessoas com informação necessáriacod para desempregado cod 1406 e para autonomia 1007 só fui saber disso depois fui bloqueado pelo ministério trab .para desbloquear preciso inss altere cod de 1007 para. 1406 já faz 50 dias nada inss fazer troca eu estou sem receber seguro desemprego por issodescaso numa mudança fácil no https://******* ainda vou ter dar entrada recurso junto ministério trabalho tdo isso pela falar de competência inss .número protocolo inss 440961223 .",False,jwRtXyBu4V48DVCH
2024-06-20T02:11:16,PENDING,Acerto pós perícia,"Olá já tem 5 meses que meu acerto pós perícia fica em análise estou com desvio na coluna e mal consigo andar e precisava voltar trabalhar em maio e se quer foi agendado para o médico do INSS um retorno e não recebi nada do benefício,5 meses sem receber nada e passando necessidade pois meu trabalho era minha única renda ligo pra lá só falam pra esperar estou em um beco sem saída presa pois não posso voltar trabalhar e entrando em desespero já,gostaria de um retorno!",False,n9XHRro4DeedpFIY
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-19T15:48:14,PENDING,Tô com margens negativas preciso resolver isso,Não tô conseguindo refinanciar meu empréstimo por está com margem negativa no inss,False,XpU3USqk5RPc1yrf
2024-06-19T15:44:09,PENDING,meu marido ficou paraplégico em fevereiro e até agora nada de receber o auxilio doença,Em fevereiro meu marido sofreu um acidente de moto e ficou paraplégico. Março foi dado entrada no auxilio doença e até agora continua em analise. <br />Até quando?,False,uCMZt9xTjRyIcydM
2024-06-19T15:25:39,PENDING,Descaso inss,"Dependo do inss para regularizar meu seguro desemprego,pois foi suspenso devido ter recolhido contribuição cod errado ,cod dado errado próprio inss não orientar as pessoas com informação necessáriacod para desempregado cod 1406 e para autonomia 1007 só fui saber disso depois fui bloqueado pelo ministério trab .para desbloquear preciso inss altere cod de 1007 para. 1406 já faz 50 dias nada inss fazer troca eu estou sem receber seguro desemprego por issodescaso numa mudança fácil no https://******* ainda vou ter dar entrada recurso junto ministério trabalho tdo isso pela falar de competência inss .número protocolo inss 440961223 .",False,jwRtXyBu4V48DVCH
2024-06-19T14:07:35,PENDING,Não atualizaram meu cadastro,"Já faz quase 2 meses que mandei os documentos pra atualizar meu cadastro porque me casei e até agora está em análise ! Sendo que quando liguei eles me disseram que o prazo era de 30 dias ! E é uma coisa bem simples<br />Só preciso acrescentar um sobrenome e meu estado civil só isso, na mandei todos documentos necessários e nada, até pessoalmente já fui até o inss mas lá fui informada que pela internet que atualiza porém até agora não atualizaram nem o meu e nem o do meu esposo que também solicitou a atualização!",False,flfQCUv3yVovLJUE
2024-06-19T22:11:36,PENDING,Sistema fora do ar há 4 dias,"Boa noite, ligo ja tem 4 dias de manhã, de tarde e de noite e todas as vezes a resposta é a mesma sistema fora do ar . E ninguém sabe dizer desde quando esta e nem uma previsão de quando irá voltar . Minha solicitação tem prazo, não sei mas o que fazer.",False,nAWge2wcqdMnvQXe
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
2024-06-19T18:01:02,PENDING,Meu Benefício foi Bloqueado,"Preciso que me ajudar e que possa consertar um erro meu.<br /><br />Eu não sabia que eu desbloqueando e bloqueando o empréstimo consignado poderia dá isso, preciso que ajuda a consertar isso, isso foi uma sacanagem comigo de vcs por falta de informação.<br /><br /><br />A seguinte mensagem que apareceu logo isso: Desbloqueio para empréstimo não permitido. Por questão de segurança, o benefício se mantém bloqueado por 60 dias após ter sido realizada alteração por: solicitação do segurado.<br /><br />",False,sh50FBdcAAklCw8X
2024-06-19T15:48:14,PENDING,Tô com margens negativas preciso resolver isso,Não tô conseguindo refinanciar meu empréstimo por está com margem negativa no inss,False,XpU3USqk5RPc1yrf
2024-06-19T15:44:09,PENDING,meu marido ficou paraplégico em fevereiro e até agora nada de receber o auxilio doença,Em fevereiro meu marido sofreu um acidente de moto e ficou paraplégico. Março foi dado entrada no auxilio doença e até agora continua em analise. <br />Até quando?,False,uCMZt9xTjRyIcydM
2024-06-19T15:25:39,PENDING,Descaso inss,"Dependo do inss para regularizar meu seguro desemprego,pois foi suspenso devido ter recolhido contribuição cod errado ,cod dado errado próprio inss não orientar as pessoas com informação necessáriacod para desempregado cod 1406 e para autonomia 1007 só fui saber disso depois fui bloqueado pelo ministério trab .para desbloquear preciso inss altere cod de 1007 para. 1406 já faz 50 dias nada inss fazer troca eu estou sem receber seguro desemprego por issodescaso numa mudança fácil no https://******* ainda vou ter dar entrada recurso junto ministério trabalho tdo isso pela falar de competência inss .número protocolo inss 440961223 .",False,jwRtXyBu4V48DVCH
2024-06-19T14:07:35,PENDING,Não atualizaram meu cadastro,"Já faz quase 2 meses que mandei os documentos pra atualizar meu cadastro porque me casei e até agora está em análise ! Sendo que quando liguei eles me disseram que o prazo era de 30 dias ! E é uma coisa bem simples<br />Só preciso acrescentar um sobrenome e meu estado civil só isso, na mandei todos documentos necessários e nada, até pessoalmente já fui até o inss mas lá fui informada que pela internet que atualiza porém até agora não atualizaram nem o meu e nem o do meu esposo que também solicitou a atualização!",False,flfQCUv3yVovLJUE
2024-06-19T13:49:33,PENDING,Até hoje não recebi o meu auxílio maternidade já faz 2 meses,"Dei entrada no auxílio maternidade já faz msis de 2 meses não recebi meu benefício! cumpri todas as exigência e nada de sair de análise. Esrou precisando do meu auxílio, e o INSS nada de me liberar o benefício, sendo que é um direito meu!por favor, concluam a análise do meu pedido!",False,R3fp0W-b83HxsTgE
2024-06-19T20:27:19,PENDING,PRECISO ACESSAR MINHA CARTEIRA DE TRABALHO,"Bom , quando eu entro na carteira de trabalho aparece que existem dados divergentes , porém já foi solicitado o ajuste,  e foi feito presencialmente no inss , esse problema já vai para mais de 1 ano , e o inss nunca resolve !!! Se eu precisar arrumar outro empreg9 , ou verificar a baixa,  como faço??? Se não tem a carteira",False,hoQcl_we1eaxC1bi
2024-06-19T19:53:11,PENDING,Erro no site,"Minha mãe estava com a data de nascimento errada no cpf, sendo ela a data diferente da certidão de nascimento, atualizamos estes dados no receita federal, porém no site meu Inss tivemos que fazer um novo cadastro, ao abrir o protocolo número*******, que está em andamento, não conseguimos acessar ele via aplicativo e nem via site. Sempre aparece a mensagem  Seus dados cadastrais estão divergentes entre Inss e a receita federal do Brasil , em qualquer situação do site acontece isso, sendo que o atendente do 135 comunicou que poderia acompanhar via site. Fica aqui minha indignação e solicitação de melhoria, como eu consigo abrir um chamado via site, e após não consigo o acompanhar! Chamado aberto dia 11/06/2024.",False,AoWcy9koh7EQB8W5
2024-06-19T18:02:29,PENDING,Debito cod. 217 RMC indevido,"Estão debitando da minha folha de pagto o valor de 92,81 com codigo 217<br />RMC <br />Já liguei no 135 várias vezes e não sabem informar cada atendente responde com uma explicação.<br />Negociei um cartão e estou pagando todo mes em folha agora vem este débito pelo jeito vou pagar o dobro. <br />Alguem  pode resolver este problema? <br />Jeito estou pagando 2 vezes o cartão",False,fDzwS4exl-APei4G
